Id,SalePrice
1461,125827.9027043943
1462,171178.5092059434
1463,181115.82150648368
1464,213567.11160757093
1465,200164.76927260266
1466,186183.65949256424
1467,208238.0551471321
1468,183577.82778401158
1469,206310.16434394207
1470,127341.09161983992
1471,212657.7017184744
1472,115138.96596166276
1473,107069.89022858869
1474,164536.35173270683
1475,130523.5510239532
1476,378152.0577606932
1477,253664.66697265295
1478,324232.12855110987
1479,309586.54131795495
1480,496266.3068918801
1481,330183.4698239847
1482,221796.95472554033
1483,187373.05339220556
1484,181526.91905427526
1485,218593.54800020062
1486,219639.69166573093
1487,340184.6286994184
1488,250827.24412785977
1489,199595.9965647698
1490,252153.44771338085
1491,214929.24709059394
1492,98346.00390417718
1493,217848.94420681076
1494,313783.8686768378
1495,294956.72031755606
1496,250055.3408655515
1497,183694.4983436409
1498,176890.0263396983
1499,178097.03453104667
1500,171890.61887139583
1501,184976.6988500216
1502,173827.45325749592
1503,304628.1787573406
1504,270955.93719464313
1505,246169.2014775971
1506,213344.49530945707
1507,258536.50919736936
1508,215015.67243781083
1509,170489.23498908666
1510,146916.8902173121
1511,159150.06355632652
1512,187817.12473052973
1513,159426.1544010804
1514,154201.17121625054
1515,200853.31054132234
1516,165585.27447077728
1517,179613.36666704385
1518,143745.8303768728
1519,223858.31962270575
1520,137207.8740648188
1521,130101.98239551723
1522,194365.1678982044
1523,111733.02873841458
1524,132406.68362595877
1525,118513.31808394613
1526,108896.61652709643
1527,110475.70975060099
1528,163618.76443929347
1529,149735.64077213017
1530,217939.27236899472
1531,127477.5037055907
1532,118199.74721575792
1533,171481.49704602198
1534,143453.38439822465
1535,159882.16429810214
1536,123702.05334482831
1537,63388.59622792605
1538,151196.58226350925
1539,222942.96789929277
1540,93919.38880918267
1541,147538.65652819854
1542,143177.30013681797
1543,181033.38755543844
1544,97861.8997681589
1545,120037.07613702702
1546,149393.79439868237
1547,142337.21732664385
1548,139388.75562989645
1549,125772.85353887283
1550,137454.21148028693
1551,136441.0186841837
1552,141141.1853164187
1553,146853.04051220964
1554,133816.88620509597
1555,163144.23437240082
1556,90725.85075583869
1557,94562.88931071312
1558,117402.86741267199
1559,82937.06395094418
1560,147245.1909327046
1561,122580.0133943306
1562,149316.79375272733
1563,127456.22933342736
1564,167068.53865344505
1565,146632.2052291557
1566,247352.5873748055
1567,87083.09912807214
1568,255269.09127050926
1569,135783.916523194
1570,162398.82196375576
1571,128665.62673162381
1572,154686.5894505902
1573,240321.41610718513
1574,122177.75621848131
1575,230345.14309383396
1576,273101.2838361027
1577,194977.53702295924
1578,154480.70871463564
1579,141888.60318255957
1580,218319.01038255918
1581,171458.02178479935
1582,140763.11588026036
1583,316781.1465779555
1584,238677.00972143686
1585,156365.67137584562
1586,76267.43234499627
1587,112799.94959851242
1588,158307.77147612284
1589,100510.56599484179
1590,154725.43417460108
1591,97888.82337545544
1592,130308.41898713654
1593,149222.5391092787
1594,135974.6847667497
1595,111477.13411585314
1596,216785.6347345179
1597,176664.62428738512
1598,218655.94960718983
1599,189634.41196162862
1600,187550.5198473658
1601,72838.33140565928
1602,126468.57736486041
1603,88203.50577371778
1604,276771.92637954163
1605,270363.17777998344
1606,187094.77402483948
1607,197801.498460626
1608,246880.05398292022
1609,197237.7707277695
1610,163821.02569288094
1611,144293.99715324352
1612,187050.7944617378
1613,183665.48257447084
1614,150894.682086245
1615,107129.43811232033
1616,89291.13387988364
1617,105211.33241200913
1618,133475.12883362034
1619,158923.35021584673
1620,168604.18249471168
1621,140980.18502082143
1622,167636.16942406434
1623,287988.00125647394
1624,224673.66886609315
1625,125976.80655501044
1626,189033.33108589528
1627,204416.79452023533
1628,308203.9556070561
1629,192369.93838711936
1630,338949.072710869
1631,234028.44621792622
1632,233883.3285734351
1633,196220.77010503487
1634,203017.55210648806
1635,202711.65218906777
1636,174112.4749909006
1637,212042.92289343462
1638,209673.56471553084
1639,196999.36160149425
1640,287420.149162136
1641,194400.8806300568
1642,270015.61174134933
1643,250250.07442004888
1644,259903.58310104773
1645,264286.4408696199
1646,183090.20923633926
1647,179748.42568133018
1648,141855.0213822082
1649,161897.37900919752
1650,119795.7015074469
1651,131946.79773288095
1652,120727.94119423127
1653,122593.07575259784
1654,158483.36126891075
1655,164113.35947889264
1656,156213.64629990436
1657,160303.87556525675
1658,159865.68712699684
1659,134523.92893299373
1660,165878.91731958117
1661,478686.2731803402
1662,400504.7986078234
1663,390150.5348152845
1664,526230.2826993791
1665,324859.7451704549
1666,327805.3656168923
1667,395396.16991120065
1668,368429.67323316337
1669,334242.8141250563
1670,366012.37694591394
1671,274192.9844418687
1672,452253.3169828211
1673,315901.52942508506
1674,261991.64697271129
1675,202659.58058692535
1676,205394.80493492962
1677,219474.04333605303
1678,457320.2891978267
1679,388462.48618647945
1680,327406.7220253089
1681,258701.86571619078
1682,315680.9640343627
1683,194198.58547470288
1684,209763.3325828122
1685,202979.09481780964
1686,193320.6628888906
1687,201128.68861219086
1688,217004.7633386152
1689,223220.60514980514
1690,234690.28790653244
1691,222042.88567425753
1692,311295.03368333227
1693,197072.37731270908
1694,204178.6236244751
1695,186375.2442512944
1696,304900.18183449964
1697,194301.5703886152
1698,350710.00520460546
1699,365185.5378128904
1700,260326.15731526734
1701,287137.4973103459
1702,263440.9901508659
1703,273556.2342244783
1704,298514.25840816216
1705,273965.10650374455
1706,406252.6921808565
1707,231978.12588846576
1708,218762.86511199622
1709,300648.453143285
1710,243039.11207053505
1711,310344.249013748
1712,281798.58341706573
1713,294702.5916034726
1714,241225.61385974544
1715,228734.84658568047
1716,194966.27706384475
1717,200540.65479166698
1718,145552.36688942483
1719,220509.4319191328
1720,268045.012357416
1721,186590.79324265124
1722,137642.8184486477
1723,174462.62729609013
1724,221595.65800838973
1725,255750.58966311626
1726,204109.75768725545
1727,159399.423833474
1728,212778.10797749006
1729,177318.13496530766
1730,181484.48457428208
1731,140293.4019324502
1732,143355.2025802056
1733,120903.6871586453
1734,130647.43648059576
1735,159114.26184372336
1736,127569.51905127619
1737,332572.9341496359
1738,254584.73371608247
1739,279939.27420355513
1740,222208.43620577664
1741,198237.13739618575
1742,179657.28722732828
1743,197428.82659189083
1744,333833.09956814785
1745,212329.59065482882
1746,210639.58295552593
1747,234944.39105179082
1748,250965.86930378017
1749,169667.32015564933
1750,136516.46357979454
1751,288032.72622712684
1752,125948.93243698603
1753,155945.52565213232
1754,213531.57872487488
1755,183451.85886460936
1756,148063.13117499853
1757,129597.39354428138
1758,161667.71576779376
1759,175923.4570390966
1760,180839.77664163642
1761,148752.88058995167
1762,190456.24565758416
1763,198979.4169346329
1764,120811.87349224505
1765,174526.40669504565
1766,207024.69657393036
1767,251915.73017493932
1768,150187.43764281797
1769,196749.97162089983
1770,178381.19631836796
1771,117017.62809360604
1772,140145.5793842191
1773,133403.49693295357
1774,150189.39451772533
1775,157745.79646220748
1776,136420.0623429702
1777,120067.72998379802
1778,152197.0008188578
1779,129019.94810192965
1780,208639.37996457636
1781,133462.29453740123
1782,96572.54951953489
1783,156349.54985862412
1784,113564.5699307196
1785,128406.71051340006
