Id,SalePrice
1461,127171.03097151649
1462,173004.7046374884
1463,182850.49702772603
1464,215732.99663519693
1465,202436.46477481886
1466,188093.38097216655
1467,210406.9842755554
1468,185462.7992828314
1469,208365.99974218282
1470,128707.68683166102
1471,214912.35792456777
1472,116538.69953892917
1473,108219.37896444259
1474,166227.72201539867
1475,131872.72158351692
1476,382485.43484917906
1477,256504.00142115293
1478,327775.71222907014
1479,312891.2268216738
1480,502086.2071757716
1481,333813.2440450386
1482,224160.8975478561
1483,189375.11526221968
1484,183463.0594557917
1485,220958.17382375908
1486,221875.5806877065
1487,343999.6111910114
1488,253540.24380688928
1489,201727.96196806023
1490,254946.6323215782
1491,217224.3841803343
1492,99440.74719421877
1493,220284.08551902187
1494,317325.1006279066
1495,297967.38876465545
1496,252693.92738523716
1497,185575.76306450352
1498,178930.79179695284
1499,180033.71970735985
1500,173781.5509862378
1501,187155.7038719137
1502,175664.64039282055
1503,307920.11702028674
1504,273852.44929436845
1505,248853.83820265371
1506,215697.50619977876
1507,261004.0864291385
1508,217253.00856809798
1509,172220.6172587561
1510,148564.63298133443
1511,160885.53600606963
1512,189910.13403733476
1513,161483.4209939549
1514,155837.78487405216
1515,202794.90402334396
1516,167293.19542918727
1517,181626.0786327081
1518,145247.29171687347
1519,226324.25723372298
1520,138613.44075781925
1521,131421.3868311567
1522,196547.14923625722
1523,112944.6212148313
1524,133876.58019039652
1525,119652.26430642311
1526,110085.76821434201
1527,111774.57902930262
1528,165187.80541522184
1529,151361.9151033927
1530,220483.26223142238
1531,129065.25181441395
1532,119423.50224761269
1533,173569.61630596363
1534,144932.02102309986
1535,161341.0543852896
1536,124914.83811060911
1537,64047.79558051981
1538,152718.70332917914
1539,225199.0992070609
1540,94880.53932018328
1541,149017.35768138437
1542,144488.45598185316
1543,182850.875990981
1544,98920.60479821177
1545,121191.33491627526
1546,151126.50960688456
1547,143940.08131225387
1548,140738.75011180792
1549,127056.76890780272
1550,138913.37927450833
1551,137786.35331911012
1552,142396.663515257
1553,148508.70164958094
1554,135214.08405147973
1555,164815.55867816502
1556,91670.34523100244
1557,95628.91645780741
1558,118574.44481413803
1559,83770.34394783054
1560,148950.7986872756
1561,123834.90587049295
1562,150875.36824919123
1563,128768.45790138913
1564,168851.43405376407
1565,148177.35206093837
1566,249872.4045743619
1567,87989.03732472002
1568,258115.8177441805
1569,137348.99548348945
1570,164112.43480130847
1571,129951.86595562234
1572,156254.04714854757
1573,242891.30533627598
1574,123654.54958770984
1575,233054.89056387576
1576,276353.0042560942
1577,196970.11150041723
1578,156075.13328236208
1579,143312.43972902535
1580,220456.97366735063
1581,173280.55467645577
1582,142227.25946814707
1583,319976.2920965911
1584,241107.43815733347
1585,158022.62849291493
1586,77123.02520649643
1587,114020.84506327398
1588,159865.23646272498
1589,101616.74974003481
1590,156385.49855771064
1591,98949.85772333202
1592,131714.18115573766
1593,151045.20647377317
1594,137379.1649057948
1595,112698.03633377749
1596,218744.54154028586
1597,178434.65772960326
1598,220916.82892215298
1599,191707.0545749784
